game_name,reviews_like_rate,all_reviews_number_k,release_date,developer,user_defined_tags,supported_os,supported_languages,price,other_features,age_restriction,rating,difficulty,length,estimated_downloads_k,day,month,year,total_revenue_million,main_tag,main_feature,reviews_like_rate_MinMax,all_reviews_number_MinMax,price_MinMax,difficulty_MinMax,age_restriction_MinMax,rating_MinMax,length_MinMax,estimated_downloads_MinMax,total_revenue_MinMax,developer_Cod,main_tag_Cod,main_feature_Cod,supported_os_Cod,generation
The Walking Dead: A New Frontier,82,13.82,2016-12-20,Telltale Games,"Story Rich, Adventure, Survival, Visual Novel, Horror",win,"English, French, German, Spanish - Spain, Arabic, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",7.99,"Single-player, Steam Achievements, Family Sharing",17,3.52,1,12,1820.0,20,12,2016,14.54,Story Rich,Single-player,0.7750000000000001,0.0015686515049285,0.0998874859357419,0.0,1.0,0.7049549549549549,0.1392405063291139,0.0059441177612783,0.0029488115518779,1527,35,7,0,8
STAR WARS™ Battlefront™ II,87,59.65,2017-11-16,DICE,"Action, FPS, Combat, Adventure",win,"English, French, Spanish - Latin America, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Traditional Chinese",39.99,"Single-player, Online PvP, Steam Achievements, Steam Trading Cards",10,2.81,2,35,3040.0,16,11,2017,121.57,Action,Single-player,0.8375000000000001,0.0067743936099884,0.4999374921865233,0.25,0.5882352941176471,0.545045045045045,0.430379746835443,0.0099288333069699,0.0246552283605094,374,2,7,0,8
The Isle,81,87.14,2015-12-02,Afterthought LLC,"Early Access, Survival, Open World, Simulation",win,English,19.99,"MMO, Online PvP",10,3.44,4,37,3870.0,2,12,2015,77.36,Early Access,MMO,0.7625,0.0098969301683148,0.2499062382797849,0.75,0.5882352941176471,0.6869369369369368,0.4556962025316455,0.0126397463421536,0.0156891376652875,56,13,2,0,8
Fallout 76,75,66.17,2020-04-14,Bethesda Game Studios,"Open World, RPG, FPS, Building",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Traditional Chinese, Russian, Simplified Chinese, Spanish - Latin America, Portuguese - Brazil",23.99,"MMO, Online PvP, Online Co-op, Steam Achievements, In-App Purchases, Remote Play on Tablet",17,2.28,3,57,5510.0,14,4,2020,132.18,Open World,MMO,0.6875,0.0075149879483037,0.2999124890611326,0.5,1.0,0.4256756756756755,0.7088607594936709,0.0179962492068538,0.026807009004624,180,21,2,0,9
RIDE 4,83,9.28,2020-10-08,Milestone S.r.l.,"Sports, Driving, Simulation",win,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Japanese, Traditional Chinese",39.99,"Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",13,4.5,5,67,909.8,8,10,2020,36.38,Sports,Single-player,0.7875000000000001,0.0010529615822366,0.4999374921865233,1.0,0.7647058823529411,0.9256756756756755,0.8354430379746836,0.0029712586713697,0.0073781130850977,953,33,7,0,9
Factorio,97,170.99,2020-08-14,Wube Software LTD.,"Automation, Building, Management, Strategy, Simulation","win, mac, linux","English, French, Italian, German, Spanish - Spain, Hungarian, Dutch, Norwegian, Polish, Portuguese - Portugal, Portuguese - Brazil, Romanian, Finnish, Swedish, Czech, Russian, Ukrainian, Japanese, Simplified Chinese, Traditional Chinese, Korean, Turkish, Greek, Spanish - Latin America, Thai, Vietnamese, Belarusian, Catalan, Kazakh, Georgian",17.0,"Single-player, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing",13,4.22,4,74,7760.0,14,8,2020,131.92,Automation,Single-player,0.9625,0.019421291405698,0.2125265658207276,0.75,0.7647058823529411,0.8626126126126125,0.9240506329113924,0.0253451098443997,0.0267542792244666,1696,5,7,4,9
Chivalry 2,81,36.5,2022-06-12,Torn Banner Studios,"Combat, Action, War",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",39.99,"Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases",17,3.43,4,24,2940.0,12,6,2022,117.57,Combat,Online PvP,0.7625,0.0041448293566143,0.4999374921865233,0.75,1.0,0.6846846846846847,0.2911392405063291,0.0096022172786345,0.0238440009734728,1573,9,4,0,9
Total War: EMPIRE – Definitive Edition,89,19.54,2009-03-04,CREATIVE ASSEMBLY,"Strategy, Turn-Based, Tactical, War","win, mac, linux","English, French, Italian, German, Spanish - Spain, Russian, Polish, Czech",19.99,"Single-player, Online PvP, LAN PvP, Online Co-op, LAN Co-op, Steam Achievements, Steam Trading Cards, Stats, Family Sharing",10,4.3,3,80,5000.0,4,3,2009,99.95,Strategy,Single-player,0.8625,0.0022183753722849,0.2499062382797849,0.5,0.5882352941176471,0.8806306306306305,1.0,0.0163305074623433,0.0202705443335767,259,36,7,4,7
Gray Zone Warfare,67,53.59,2024-04-30,"MADFINGER Games, a.s.","Early Access, Tactical, FPS, War",win,"English, French, Italian, German, Spanish - Spain, Czech, Japanese, Korean, Polish, Portuguese - Brazil, Simplified Chinese, Turkish",19.95,"MMO, Online PvP, Online Co-op",13,2.25,3,60,2070.0,30,4,2024,41.3,Early Access,MMO,0.5875,0.0060860497924745,0.2494061757719715,0.5,0.7647058823529411,0.4189189189189188,0.7468354430379747,0.0067606578321168,0.0083759227711527,900,13,2,0,9
Workers & Resources: Soviet Republic,91,19.87,2024-06-20,3Division,"Strategy, Simulation, Building",win,"English, French, German, Polish, Russian, Simplified Chinese, Spanish - Spain, Italian, Japanese, Portuguese - Brazil, Hungarian, Korean, Ukrainian, Bulgarian, Traditional Chinese, Turkish, Slovak, Czech",19.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing",13,4.17,4,51,789.4,20,6,2024,15.78,Strategy,Single-player,0.8875,0.0022558594415555,0.2499062382797849,0.75,0.7647058823529411,0.8513513513513512,0.6329113924050633,0.0025780129732539,0.0032002920418593,16,36,7,0,9
The Quinfall,47,5.77,2025-01-24,Vawraek Technology Inc.,"Early Access, MMORPG",win,"English, French, Italian, German, Spanish - Spain, Russian, Turkish, Japanese, Portuguese - Brazil, Polish, Ukrainian, Korean, Simplified Chinese",15.99,"MMO, Online PvP, Online Co-op, Steam Achievements, In-App Purchases, Family Sharing",13,2.47,3,53,235.3,24,1,2025,3.76,Early Access,MMO,0.3375,0.0006542673909043,0.1998999874984373,0.5,0.7647058823529411,0.4684684684684684,0.6582278481012659,0.0007682335602476,0.0007625537438143,1633,13,2,0,9
Terraria,97,1120.73,2011-05-16,Re-Logic,"Open World, Survival, Crafting, Sandbox, 2D","win, mac, linux","English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese",5.79,"Single-player, Online PvP, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",13,4.2,3,71,93430.0,16,5,2011,540.96,Open World,Single-player,0.9625,0.1273004427663697,0.0723840480060007,0.5,0.7647058823529411,0.858108108108108,0.8860759493670887,0.3051570613193177,0.1097103918228279,1223,21,7,4,8
Bellwright,80,11.2,2024-04-23,Donkey Crew,"Early Access, Survival, Open World, Crafting, RPG, Simulation",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Ukrainian, Arabic, Portuguese - Portugal, Romanian, Croatian",14.99,"Single-player, Online Co-op, Steam Achievements, Steam Cloud, HDR available, Family Sharing",10,4.01,3,39,490.2,23,4,2024,7.35,Early Access,Single-player,0.75,0.001271050712538,0.1873984248031004,0.5,0.5882352941176471,0.8153153153153152,0.481012658227848,0.0016007778164745,0.0014906303236797,449,13,7,0,9
God of War,96,110.7,2022-01-14,Santa Monica Studio,"Action, Story Rich, RPG, Story Rich, Combat",win,"English, French, Italian, German, Spanish - Spain, Dutch, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Russian, Spanish - Latin America, Turkish, Traditional Chinese, Czech, Hungarian, Greek",49.99,"Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing",17,4.11,3,39,5590.0,14,1,2022,279.44,Action,Single-player,0.9500000000000002,0.0125730655380554,0.6249531191398925,0.5,1.0,0.8378378378378378,0.481012658227848,0.0182575420295221,0.0566723452583759,1320,2,7,0,9
Call of Duty®: Black Ops Cold War,80,18.32,2023-03-08,Treyarch,"FPS, Action",win,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Spanish - Latin America, Traditional Chinese",59.99,"Single-player, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases",17,3.31,2,39,888.0,8,3,2023,53.27,FPS,Single-player,0.75,0.0020797979040725,0.7499687460932617,0.25,1.0,0.6576576576576576,0.481012658227848,0.0029000563771926,0.0108035207268597,1584,14,7,0,9
ONE PIECE: PIRATE WARRIORS 4,91,15.76,2020-03-27,Koei Tecmo,"Anime, Combat, Fighting",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Thai, Traditional Chinese, Simplified Chinese",24.99,"Single-player, Online PvP, Steam Achievements, In-App Purchases, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",13,3.5,3,36,1630.0,27,3,2020,40.73,Anime,Single-player,0.8875,0.001789012397004,0.3124140517564695,0.5,0.7647058823529411,0.7004504504504504,0.4430379746835443,0.0053235473074411,0.0082603228685,822,4,7,0,9
A Little to the Left,92,11.99,2022-11-08,Max Inferno,"Puzzle, Cute, 2D","win, mac","English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Simplified Chinese, Traditional Chinese, Turkish",6.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0,3.33,3,17,1150.0,8,11,2022,8.04,Puzzle,Single-player,0.9000000000000001,0.00136078530261,0.087385923240405,0.5,0.0,0.6621621621621621,0.2025316455696202,0.0037557903714313,0.0016305670479435,933,24,7,3,9
TEKKEN 8,54,36.44,2024-01-26,Bandai Namco Studios Inc.,"Fighting, Action",win,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese, Polish, Russian, Thai, Spanish - Latin America",39.99,"Single-player, Online PvP, Shared/Split Screen PvP, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",13,3.48,3,24,1830.0,26,1,2024,73.18,Fighting,Single-player,0.425,0.0041380140712924,0.4999374921865233,0.5,0.7647058823529411,0.6959459459459458,0.2911392405063291,0.0059767793641119,0.0148414050458343,151,16,7,0,9
DOOM,95,142.16,2016-05-13,id Software,"FPS, Action, Horror",win,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Traditional Chinese",11.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",17,4.11,3,20,12710.0,13,5,2016,152.39,FPS,Single-player,0.9375,0.0161465468085154,0.1498937367170896,0.5,1.0,0.8378378378378378,0.240506329113924,0.0415126032470009,0.0309057353776263,1743,14,7,0,8
Aviassembly,97,3.68,2025-04-11,Jelle Booij,"Early Access, Building, Crafting, Simulation",win,English,5.79,"Single-player, Family Sharing",0,4.27,4,19,194.0,11,4,2025,1.12,Early Access,Single-player,0.9625,0.0004168682855241,0.0723840480060007,0.75,0.0,0.8738738738738737,0.2278481012658227,0.0006333411405451,0.0002271436683702,769,13,7,0,9
inZOI,79,18.83,2025-03-28,inZOI Studio,"Simulation, Realistic, Sandbox",win,"English, Korean, French, Italian, German, Spanish - Spain, Russian, Japanese, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Portuguese - Portugal, Polish",24.99,"Single-player, Steam Cloud, Family Sharing",13,3.0,1,31,1360.0,28,3,2025,33.99,Simulation,Single-player,0.7375,0.0021377278293089,0.3124140517564695,0.0,0.7647058823529411,0.5878378378378378,0.3797468354430379,0.0044416840309356,0.0068934047213433,1745,31,7,0,9
Age of Mythology: Retold,90,15.15,2024-09-04,World's Edge,"Strategy, Story Rich, Building, Management",win,"English, French, Italian, German, Spanish - Spain, Danish, Dutch, Finnish, Greek, Japanese, Korean, Norwegian, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Thai, Traditional Chinese, Turkish, Vietnamese, Czech, Hungarian",22.99,"Single-player, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing",13,3.8,3,25,1550.0,4,9,2024,35.63,Strategy,Single-player,0.875,0.0017197236628978,0.2874109263657957,0.5,0.7647058823529411,0.768018018018018,0.3037974683544304,0.0050622544847728,0.0072260079500283,1693,36,7,0,9
"Ranch Simulator: Build, Hunt, Farm",80,29.78,2023-11-03,Toxic Dog,"Simulation, Management, Realistic, Open World",win,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish, Korean, Polish",3.99,"Single-player, Online PvP, Online Co-op, Steam Cloud, Family Sharing",10,2.5,2,14,2060.0,3,11,2023,8.22,Simulation,Single-player,0.75,0.0033815174005593,0.0498812351543943,0.25,0.5882352941176471,0.4752252252252251,0.1645569620253164,0.0067279962292832,0.0016670722803601,1581,31,7,0,9
"Warhammer 40,000: Gladius - Relics of War",82,7.34,2018-07-12,Proxy Studios,"Strategy, Turn-Based","win, linux","English, German, Spanish - Spain, Russian, Simplified Chinese, French",18.99,"Single-player, Online PvP, LAN PvP, Shared/Split Screen PvP, Online Co-op, LAN Co-op, Shared/Split Screen Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play Together, Family Sharing",13,3.02,2,17,8240.0,12,7,2018,156.48,Strategy,Single-player,0.7750000000000001,0.0008326006901612,0.237404675584448,0.25,0.7647058823529411,0.5923423423423423,0.2025316455696202,0.0269128667804096,0.0317352153808712,1177,36,7,1,8
Grand Theft Auto IV: The Complete Edition,82,153.16,2020-03-24,Rockstar North,"Open World, Action, Shooter, Driving, Sandbox",win,"English, French, Italian, German, Spanish - Spain",19.99,"Single-player, Remote Play on Phone, Remote Play on Tablet",17,4.01,3,52,11180.0,24,3,2020,223.49,Open World,Single-player,0.7750000000000001,0.0173960157842008,0.2499062382797849,0.5,1.0,0.8153153153153152,0.6455696202531646,0.0365153780134697,0.0453253021822016,1269,21,7,0,9
Battlefield™ 2042,49,233.77,2021-11-19,DICE,"FPS, War",win,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese",59.99,"Online PvP, Online Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, HDR available",17,2.21,2,34,15720.0,19,11,2021,943.04,FPS,Online PvP,0.3625,0.0265523516142003,0.7499687460932617,0.25,1.0,0.4099099099099098,0.4177215189873418,0.0513437456998958,0.1912549687677456,374,14,4,0,9
FINAL FANTASY VII REBIRTH,77,14.09,2025-01-23,Square Enix,"Adventure, Action, JRPG",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Simplified Chinese, Spanish - Latin America, Traditional Chinese",54.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing",13,3.96,3,77,1240.0,23,1,2025,68.19,Adventure,Single-player,0.7125,0.0015993202888772,0.6874609326165771,0.5,0.7647058823529411,0.804054054054054,0.9620253164556962,0.0040497447969331,0.0138293988805062,1410,3,7,0,9
ULTRAKILL,97,148.69,2020-09-03,"Arsi ""Hakita"" Patala","FPS, Action",win,English,9.99,"Single-player, Steam Cloud, Family Sharing",13,4.23,4,16,6350.0,3,9,2020,63.44,FPS,Single-player,0.9625,0.0168882770277177,0.1248906113264158,0.75,0.7647058823529411,0.8648648648648649,0.1898734177215189,0.0207398238448709,0.0128660663584002,111,14,7,0,9
Cities: Skylines,92,206.41,2015-03-10,Colossal Order Ltd.,"Simulation, Building, Management","win, mac, linux","English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Korean",17.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Tablet, Family Sharing",0,3.99,3,63,18100.0,10,3,2015,325.62,Simulation,Single-player,0.9000000000000001,0.0234445815074048,0.2249031128891111,0.5,0.0,0.8108108108108107,0.7848101265822786,0.0591172071742778,0.0660379654417133,320,31,7,4,8
Killing Floor 2,88,83.85,2016-11-18,Tripwire Interactive,"FPS, Survival, Horror",win,"English, French, Italian, German, Spanish - Spain, Polish, Russian, Portuguese - Brazil, Japanese, Simplified Chinese, Korean, Traditional Chinese",29.99,"Single-player, Online PvP, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, In-App Purchases, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing",17,3.8,3,62,10500.0,18,11,2016,314.9,FPS,Single-player,0.8500000000000001,0.0095232253564962,0.3749218652331541,0.5,1.0,0.768018018018018,0.7721518987341772,0.0342943890207891,0.0638638760444552,1587,14,7,0,8
CarX Street,70,10.07,2024-08-29,"CarX Technologies, LLC","Driving, Open World",win,"English, Russian, French, German, Japanese, Spanish - Spain, Portuguese - Portugal, Turkish",19.99,"Single-player, Online PvP, Steam Achievements, Captions available, Family Sharing",0,2.99,3,65,359.2,29,8,2024,7.18,Driving,Single-player,0.625,0.0011426961723085,0.2499062382797849,0.5,0.0,0.5855855855855856,0.810126582278481,0.0011729108193551,0.0014561531597306,270,12,7,0,9
Microsoft Flight Simulator 40th Anniversary Edition,79,62.84,2020-08-18,Asobo Studio,"Simulation, Realistic",win,"English, French, Italian, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Dutch, Finnish, Japanese, Norwegian, Swedish",59.99,"Single-player, Steam Achievements, VR Supported, In-App Purchases, HDR available, Family Sharing",0,4.1,5,40,2680.0,18,8,2020,160.77,Simulation,Single-player,0.7375,0.0071367396129372,0.7499687460932617,1.0,0.0,0.8355855855855854,0.4936708860759494,0.0087530156049626,0.032605256753468,118,31,7,0,9
Ben and Ed - Blood Party,88,2.08,2018-02-13,Sluggerfly,"Action, Platformer, Horror",win,English,7.99,"Single-player, Online PvP, Shared/Split Screen PvP, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Workshop, Steam Cloud, Includes level editor, Remote Play Together, Family Sharing",10,3.0,4,11,390.7,13,2,2018,3.12,Action,Single-player,0.8500000000000001,0.0002351273436062,0.0998874859357419,0.75,0.5882352941176471,0.5878378378378378,0.1265822784810126,0.0012757948682808,0.0006327573618885,1378,2,7,0,8
